RadTrack,Copyright 2012-2014 by RadiaBeam Technologies LLC - All rights reserved (C)
 p0 [eV],Q [C],mass [eV]
 200000000.0,1e-09,510998.909848
 x,xp,y,yp,s,dp
 [m],[rad],[m],[rad],[m],[rad]
1.133964335507e-03,-1.028398070758e-02,4.044260825904e-04,2.157372074529e-03,1.637876318246e-03,4.722372801845e-04
-5.774335043882e-05,2.767247088710e-04,-9.375113316657e-04,-1.629929212740e-03,2.355653330249e-04,4.751335312014e-05
-2.082327892016e-04,8.177233056889e-04,-1.882829061928e-03,1.808733263327e-03,1.155524978341e-03,7.916347389694e-04
-1.824824667744e-05,6.163834804341e-04,-6.000381614653e-04,1.547439661768e-03,-1.578553415124e-03,-4.290679980787e-04
-1.471385200078e-03,1.384811704111e-02,-2.591372074947e-04,-1.335703726854e-04,-9.623930142913e-04,-2.566363564297e-04
7.761245909323e-04,-8.456355141743e-03,-4.332260712846e-04,1.552009607325e-03,-1.070567459108e-03,1.290745329421e-03
-1.047268371975e-04,9.387031493812e-04,-4.703224806132e-04,2.109365995644e-03,9.495010021125e-04,-4.404316660738e-04
2.747768705745e-03,-2.911031703060e-02,8.208513299707e-04,-5.190558741875e-04,-1.601579960711e-04,-5.141748070459e-04
-3.541540262919e-04,4.372841587566e-03,-1.393338980380e-03,1.151297942328e-03,8.335073256979e-04,-6.334406984324e-04
2.436425803877e-04,-2.348037275521e-03,-1.169974648729e-03,2.506496070016e-04,-1.356999785216e-03,1.660828588016e-04
-1.223387686956e-03,1.368864753999e-02,-1.882960824061e-03,-7.155451140187e-05,-3.141634548080e-04,4.636758626576e-04
5.543466157419e-04,-6.032619287402e-03,5.527253753342e-04,-1.062336544952e-03,-1.820211171717e-04,1.689122707502e-03
1.223513311128e-03,-1.329676617493e-02,7.322255752909e-04,2.034048904017e-03,5.692076638089e-04,2.136311264750e-04
9.384748816779e-04,-7.804797978056e-03,-2.195201115601e-03,1.363090421042e-03,1.137129448934e-03,9.970953555633e-04
-8.649637206325e-04,8.334834006177e-03,-6.755664574883e-04,8.009431995274e-04,-8.764729192074e-04,1.378646494167e-03
8.616428973533e-04,-7.550053148921e-03,-6.658750740790e-04,9.151612117726e-04,-5.895729652035e-07,3.125908761424e-04
2.340945346150e-04,-3.872483452194e-03,7.968882425561e-04,2.479980508121e-03,2.334558986108e-04,-3.788377250046e-04
1.161611567586e-03,-1.293587561503e-02,-5.116229992571e-04,3.604026292720e-03,-1.822833548272e-03,6.100810757262e-06
1.890608175378e-04,-3.354405387677e-03,4.770260755598e-05,2.077228396450e-03,-1.203680615890e-03,4.227404132578e-05
-3.571544994873e-04,3.007051176279e-03,4.687302308830e-04,6.404899046793e-04,-1.599930716606e-04,-1.833354549315e-03
-3.584993268242e-04,2.760280012139e-03,-3.561702311562e-04,-5.504954420998e-04,9.925807701137e-07,-8.058196225020e-04
2.412580138907e-04,-1.668469643206e-03,1.133757482058e-03,5.608701021723e-04,1.605227911080e-03,-1.340666261669e-03
-3.482164350518e-04,4.086738116819e-03,-2.542850457553e-04,2.168902886330e-03,8.748356791627e-04,-1.961881718804e-03
-5.753047267376e-04,5.861515808054e-03,-4.719103723041e-06,-1.226432842475e-03,1.012053461759e-03,1.086861919196e-03
1.156656155991e-06,-1.700314915231e-04,-2.877221077840e-04,4.453687083673e-04,8.233571186347e-04,-2.180088543059e-03
1.119741589895e-03,-1.142759003501e-02,1.986561629968e-04,1.161336979754e-03,-4.655812343278e-05,-2.424983170610e-04
8.657864918144e-04,-6.648466860607e-03,-1.065384497697e-03,1.161736393240e-03,1.694358496512e-03,-7.939727352904e-04
-6.716055815597e-04,7.050645330339e-03,4.535658999065e-04,6.972094720605e-04,2.563490679686e-03,1.833418065639e-03
7.549131846649e-04,-9.007267680372e-03,-1.892902560882e-04,-1.661937840126e-05,-1.273769899467e-03,-2.588428175673e-04
-7.426054304764e-04,8.911828908431e-03,-2.273261514413e-05,7.225866752779e-04,-3.641066527389e-04,7.989136242615e-04
1.254762427692e-04,-3.250868725060e-04,-1.952132800823e-03,-8.649473798310e-05,3.358660083721e-04,-1.442338576930e-03
7.481079916309e-04,-9.210781328810e-03,-1.092895208619e-04,8.872089676461e-04,-6.416969572438e-04,9.729089919802e-04
5.181462595285e-04,-5.412623564581e-03,5.778036165086e-04,7.863552771066e-05,-1.601267592451e-04,-5.539192750041e-04
7.568694521583e-04,-5.632803055052e-03,-1.089006648990e-04,-2.330751697720e-05,-1.718969984240e-04,3.451930241090e-04
4.085199756509e-04,-5.286192638455e-03,6.946721607653e-04,1.425798469397e-03,-1.988403513453e-04,-1.549550047928e-03
8.211437477046e-04,-6.708612348488e-03,2.351506751530e-03,1.435519598676e-03,3.259291172802e-04,-7.430411369200e-05
6.446563962560e-04,-6.181798840381e-03,-9.856567939355e-04,1.599416995970e-03,5.500039673288e-04,2.087759561813e-03
-1.186910347699e-03,1.170772038209e-02,4.857378520840e-04,1.004359112425e-03,-7.940660216884e-04,-2.566438903889e-03
-4.573942094984e-04,5.020464236965e-03,-5.981555800346e-04,2.362584862505e-03,-1.451621152526e-04,-3.632694449015e-04
-2.728969658710e-04,2.267452110930e-03,1.053897095821e-03,6.738023247663e-04,-1.851306606586e-03,-3.227099405474e-04
-1.123354267094e-03,1.027838360297e-02,-1.461735608212e-04,3.572130171407e-04,1.617917561393e-03,1.675688482791e-03
9.820916775391e-04,-1.103568937860e-02,2.414649270963e-04,1.048198437139e-03,-1.235058340354e-03,-1.252938818872e-03
-3.043538654543e-04,3.259906101643e-03,-1.175135751755e-04,-5.806583277878e-04,-1.570585609960e-03,6.922060970789e-04
-1.366840287657e-03,1.463381439442e-02,-2.077604143645e-05,1.282148447694e-03,2.796545979112e-04,-2.792211952299e-03
4.927552165900e-05,-1.472633988218e-03,2.670477677317e-04,3.913664770255e-04,3.641294165216e-04,-2.563034025015e-04
1.578081639554e-05,-8.921337005848e-04,1.591261588116e-03,7.621531031390e-04,-2.706178507886e-04,1.043342994315e-04
1.114237186716e-03,-1.210077438515e-02,-1.766975962897e-03,1.321816401831e-03,-5.876380855306e-05,-6.707154879932e-04
-3.386580665623e-04,5.079749737121e-03,-6.972762365930e-05,2.079680547405e-03,1.721402212301e-03,-8.153405758623e-04
5.174521857793e-04,-7.081435126236e-03,8.349161330992e-04,7.284868744011e-04,-1.541845602000e-03,-8.030272874959e-04
9.543734499821e-05,-6.529562886930e-04,5.084658174435e-04,9.291849682783e-04,2.540034866696e-04,1.645868432908e-03
-2.751616065152e-04,1.876625127216e-03,-4.481193865553e-04,2.514434325153e-03,-5.245023407958e-04,-1.022600095037e-03
-9.911065132527e-04,1.110201730005e-02,-2.493727827298e-03,9.837373774608e-04,-3.177417082690e-04,-3.692856595809e-04
-2.324583209301e-04,4.362756439738e-03,9.224636713310e-04,7.978035835151e-04,4.359821973362e-04,-4.286165109644e-05
-8.734485115892e-04,9.040186271998e-03,1.915834773210e-03,9.752200298720e-04,-7.172460701422e-04,5.735638730150e-04
1.850934158763e-03,-1.953597745636e-02,4.991998853334e-04,-1.070361963968e-03,5.180264392684e-04,-7.077386090580e-04
1.488955045485e-03,-1.386858826744e-02,5.855805046150e-04,9.310372588174e-04,1.225502498360e-04,-2.111791097255e-04
4.567334188333e-04,-2.933366775764e-03,2.417322583527e-03,1.442012609083e-03,-3.484214319476e-04,-2.973208483227e-04
1.551232119454e-04,3.301411741455e-04,1.001547251032e-03,4.120129160795e-04,1.829752657336e-04,-7.049255708505e-04
2.281043401546e-04,-2.700338121759e-03,-1.050159170564e-03,-8.941788256686e-04,9.218166876635e-04,-1.491153473384e-04
-4.704922547532e-04,5.723841416412e-03,7.040971140107e-05,1.930252329579e-03,2.423050558945e-04,-1.179434030219e-03
-1.050120549699e-03,1.095699022705e-02,5.472804484280e-05,1.083079014516e-03,6.639515977170e-04,1.789402478514e-03
-9.844874375311e-04,1.030479579112e-02,-1.711503881756e-04,2.035578367360e-03,6.038997066351e-04,-2.628270183369e-03
1.234964403006e-03,-1.141859288192e-02,-3.986450497598e-04,1.277116913388e-03,-1.079310804929e-03,-1.457066216903e-03
-1.870720664032e-03,1.853067022604e-02,-1.275040653789e-03,2.543147234121e-03,4.187240656113e-04,5.089261263254e-05
-1.420587255681e-03,1.314850417986e-02,-3.059462287706e-04,1.838102391743e-03,-1.378009043674e-03,-4.091392199166e-04
-9.836354378006e-04,1.041764202789e-02,2.272187338618e-03,8.374163601539e-05,-1.493746968869e-03,3.457178974732e-04
8.845846216221e-04,-7.340264340864e-03,-1.599346978020e-03,6.435403144351e-04,-4.061641881124e-04,-1.109495487034e-03
4.863875996192e-04,-6.385445396240e-03,3.628751599025e-04,-1.062547063132e-04,1.149434066901e-03,-8.403787243632e-05
5.799429205508e-04,-4.210979567720e-03,-1.310059109308e-03,4.050543219160e-04,-1.119639308964e-03,-2.291508756937e-04
-2.185733415829e-04,2.275770284952e-03,-5.970244848923e-04,3.799263026963e-04,6.257697904805e-04,-1.316935686310e-03
-5.748489164007e-04,6.877347511061e-03,-1.218123946079e-03,8.361346779858e-04,-7.001308432703e-04,-5.459467078702e-04
-4.881192018850e-04,5.008314062584e-03,1.015376735163e-03,1.806060239514e-03,1.641221683002e-03,1.194405208341e-03
2.668925999960e-04,-2.268327735978e-03,-6.016305011153e-04,1.746004080404e-03,2.969476813080e-04,1.967164477890e-03
1.013719239042e-03,-8.429008170784e-03,1.431990937242e-03,1.824036168181e-03,-1.331681636396e-03,-7.013485002733e-04
1.882516838082e-03,-1.813498006801e-02,-9.832063657486e-04,2.596468064501e-04,8.982027783093e-04,-8.831511955205e-04
-5.633974046783e-04,7.537753025898e-03,9.748484339188e-04,5.872456879205e-04,-5.463579248781e-04,4.715913821707e-04
2.750452850242e-04,-2.909810483401e-03,-5.402393983613e-04,-3.544768240829e-04,2.082735317148e-03,-1.392236468061e-03
-1.257534549900e-03,1.170092652578e-02,1.404693351484e-03,2.282193982485e-03,2.141528006943e-03,9.259794557066e-04
-1.214745304232e-03,1.286920218184e-02,-2.138213785338e-04,1.970196542155e-03,1.498463493733e-04,1.099374018322e-03
2.697695058556e-04,-2.878379197698e-03,1.082195628645e-03,6.155364850364e-04,9.087863475860e-04,2.261351994732e-05
1.905972097250e-04,-2.742694361462e-03,2.640909057403e-03,1.464107849763e-03,-7.086694259659e-04,5.621396897224e-04
6.521652529030e-06,1.109848032402e-03,1.177440923423e-03,1.681607381692e-03,1.246770712679e-03,1.012347032845e-03
5.240762553746e-04,-3.849419137807e-03,4.811775334453e-04,6.602984080614e-04,2.090343756963e-03,1.119276782085e-03
-1.331338919983e-03,1.330459887245e-02,-6.485991148182e-04,-1.435353998577e-03,-4.031620734627e-04,6.343601443717e-05
6.437131151286e-04,-8.005588330873e-03,1.133014445413e-03,1.211760519669e-03,1.579060861831e-03,-7.451399525290e-04
4.848800612760e-04,-5.095839275852e-03,7.683414241706e-04,9.625825015686e-04,-7.647818707845e-04,-3.057396118277e-04
-1.805306366856e-04,1.333199432129e-03,-8.770303996727e-04,1.228063459858e-03,-5.600922049947e-04,-4.819495871116e-04
8.955469029762e-04,-7.559788518215e-03,-1.338967241645e-03,2.698775103924e-03,3.857530253121e-04,2.543641459100e-04
4.713517533049e-04,-5.312052951692e-03,-1.006915402087e-03,3.663445823962e-06,7.396627646047e-04,-3.045614022677e-04
2.883829572192e-04,-1.757809483872e-03,-1.053053669442e-03,-2.771288745163e-04,-1.453307166151e-03,7.508947188018e-04
1.927360776361e-03,-2.032814526129e-02,-5.823199703218e-04,2.540825487036e-03,-5.258277138646e-04,-2.622786497007e-04
9.766002351177e-04,-8.867017293332e-03,1.023590941346e-04,1.089347343399e-03,-3.111696684943e-04,-6.011253032047e-04
1.596098956926e-03,-1.326798056398e-02,4.524885008826e-04,8.630991674457e-04,7.847792334447e-04,-1.197778173874e-03
2.542910541355e-04,-2.306374825659e-03,2.696806995399e-03,2.870908228895e-03,9.467711591098e-04,1.360829933519e-03
9.366174705383e-04,-9.826300751719e-03,2.176866995171e-03,1.607197180418e-04,3.279651695017e-04,-5.337461661301e-04
4.520408533894e-04,-3.854872514882e-03,4.585599763860e-04,5.960836197764e-04,1.241769497441e-03,8.640411920128e-04
1.198182021414e-04,-2.563186161708e-03,-1.076982100962e-03,8.615205498689e-04,-1.672322538345e-03,1.757363992261e-03
-9.176818289231e-04,9.630110903755e-03,3.679542234041e-04,2.294996879537e-03,4.716163601953e-04,-1.848488963800e-03
4.514883529368e-04,-3.498881905868e-03,1.161866829868e-03,8.399548575625e-04,-2.183686010373e-03,-1.243797857728e-03
1.586188253604e-03,-1.478776707143e-02,5.558354747754e-05,1.581961681695e-03,-1.158660317958e-04,1.653930661249e-03
1.356049864327e-03,-1.333876148393e-02,-1.028833491511e-03,1.090017742142e-03,6.012672544226e-04,4.785194093831e-04
1.354992221583e-03,-1.292418191599e-02,-8.583279108787e-05,2.038350233874e-03,1.453949686186e-03,8.162255737870e-05
8.393777165778e-04,-8.040353285265e-03,1.196237568655e-03,6.697763182376e-04,-5.499436990881e-04,9.520269020223e-04
-8.833988902294e-04,1.015407847791e-02,-4.840222650228e-04,-8.939660532994e-04,-3.305717848874e-04,6.230824456568e-04
3.858539650450e-04,-4.699286733914e-03,1.320150097465e-04,9.030861041818e-04,1.459149886711e-04,-1.394868183131e-04
-2.368332532871e-04,2.574490388201e-03,7.930391517837e-05,2.451653415144e-03,-1.688315959940e-03,-1.481267673425e-04
1.191569708420e-03,-1.288292716060e-02,-9.390504222445e-04,1.775333313033e-03,-9.392859553310e-04,-1.899283590431e-03
-2.089393923412e-04,2.582883582760e-03,3.405770558466e-04,7.517579149421e-04,1.232247872519e-03,1.425862241479e-03
-7.027471081778e-04,8.049369840723e-03,-1.793002984544e-04,1.218471764247e-03,3.918103118924e-04,-6.795263535498e-04
-2.675568014333e-03,2.692196317195e-02,7.371086509956e-04,8.898153168626e-04,6.821747893325e-05,-9.144507219070e-04
-5.578816566249e-04,6.110887683772e-03,-3.778448741463e-04,6.196132575030e-04,1.067940357375e-03,-6.743127279290e-04
-2.355811372140e-04,3.045576720188e-03,-5.714789918833e-04,7.271291942383e-04,1.453848434883e-03,-1.991527537430e-03
3.210879312518e-04,-2.530710791875e-03,1.019482622520e-04,3.247754577567e-03,-1.103353193379e-03,-6.039446393654e-04
-8.964329095007e-04,8.823525402333e-03,2.526794483138e-04,7.373124448650e-04,-1.565642745192e-03,1.512634007106e-03
-5.167175220519e-04,4.855600167972e-03,-4.239141079551e-04,2.077606213472e-03,1.968223914846e-03,-6.941619487876e-04
3.713925121290e-04,-4.978441356695e-03,3.252381900537e-04,1.883546765177e-03,2.794312158711e-05,1.719708506945e-03
3.009180445314e-04,-9.209314721068e-04,1.004090088721e-04,1.741112516528e-03,1.191276902531e-03,2.334943205016e-04
9.715052831796e-04,-1.080966215054e-02,1.152646450751e-03,2.119069599826e-03,-9.541576670013e-04,-7.834685213335e-04
-8.897423488005e-05,8.386690168657e-05,-6.078401677629e-04,4.050413989776e-04,1.447853750071e-04,-1.536366178949e-03
1.430646014346e-03,-1.410512209311e-02,-9.492530650663e-04,8.117731258399e-04,6.891711178483e-04,-1.396370701009e-03
-7.264770959889e-04,6.072093641482e-03,-6.054155978028e-04,1.971096799713e-03,-1.754695701710e-03,-1.530137983672e-03
5.030339323923e-04,-6.291557373682e-03,-1.990004350922e-04,3.241353322377e-05,-1.194584715690e-03,9.047524930931e-04
-8.505322204390e-04,8.415062119266e-03,1.206827146142e-03,2.468984426277e-03,-6.336057205204e-04,1.080511677393e-03
4.429157676730e-04,-4.370782732530e-03,1.050731999282e-04,3.462124587518e-04,1.358366538458e-03,6.009744790446e-04
-2.013898522678e-04,2.092889513416e-04,7.708498126054e-04,1.135523222273e-03,-7.133021245059e-04,7.049511024297e-04
-3.831024329392e-04,4.133529577340e-03,-4.903107334512e-05,-1.339999961411e-03,-9.010967933483e-04,6.575874184552e-04
-3.671283614786e-04,4.549362205333e-03,3.410272923110e-04,1.488865067870e-03,1.243523737147e-03,1.320847561169e-03
1.306834969860e-03,-1.307956139880e-02,-2.150013542491e-03,2.304317784450e-03,1.175133608552e-03,7.940591482228e-05
-3.418314055985e-04,2.956376117049e-03,3.183999932301e-04,1.099259956884e-03,7.209476703316e-04,-2.232560026022e-03
-2.845094026810e-04,2.154212236132e-03,1.187302609155e-03,1.186312174471e-03,5.519355413969e-04,-4.867983696693e-04
-9.628458262358e-05,-1.511247892025e-04,2.164843095318e-03,1.676685562456e-03,1.988852242435e-04,-3.826366002020e-05
-5.232116600428e-04,6.323494801783e-03,2.590562761659e-04,1.483349876034e-03,2.545880492313e-04,1.925138478161e-03
-7.737374641061e-04,6.748244785510e-03,9.371120727918e-04,9.474222839872e-04,-6.439313455478e-05,-1.666105062837e-03
9.531517256504e-04,-1.091503632190e-02,-4.772647998680e-04,1.621684828142e-03,-7.638343317434e-04,2.887709943678e-04
-2.375801880900e-04,1.143682030654e-03,-8.329047437358e-04,-4.229878842888e-04,8.481700031117e-04,-4.965322652983e-04
-1.476947372705e-03,1.503194976072e-02,5.414400756432e-04,4.296906214613e-04,1.194703534177e-03,-6.776134100324e-04
8.716661319221e-04,-9.083133588327e-03,2.252976679278e-04,4.952972172834e-04,5.607567322483e-04,-1.494273168162e-04
-1.407174531990e-03,1.352380881536e-02,8.872501758100e-04,1.322844967089e-04,-3.533757436203e-04,1.239570623157e-03
9.482932499037e-05,1.039536158201e-04,4.444414487562e-04,1.447204411923e-03,1.001589566086e-03,2.149733156688e-04
-1.165813996690e-03,1.027542210640e-02,-1.658574634566e-04,1.225453915165e-03,8.684539130484e-04,-9.302992019176e-04
1.090798313683e-03,-9.770259359327e-03,2.340737643330e-04,2.316049540691e-03,-7.047785885539e-04,1.906784577152e-03
7.572313247110e-04,-6.666737347342e-03,2.621970120548e-04,2.942324198645e-03,-9.393494719114e-05,-7.044086343570e-04
-1.640871278809e-04,2.541998599521e-03,8.969632349141e-04,1.345248702328e-03,1.484727642685e-03,6.817729086802e-05
3.349329023909e-04,-4.256476933808e-03,9.285653788684e-04,1.474994614385e-03,1.454581277168e-03,-2.214819541379e-03
-2.145509476977e-06,2.757071534795e-04,-5.014152602501e-04,1.946804878834e-03,3.091872569609e-04,-4.463870603219e-04
1.706861329235e-03,-1.521672517594e-02,-3.448518929646e-05,1.116358308907e-03,-9.397496740449e-05,9.088819589367e-04
5.088507156123e-04,-6.784253239828e-03,1.705145132523e-03,1.756251056535e-03,1.837683334611e-03,6.936912993172e-04
-4.023777051702e-04,5.378611571164e-03,1.502959750430e-05,1.742446827335e-03,-1.274667851576e-03,1.656435858411e-03
1.353887168176e-05,-1.645255527202e-03,3.108547763021e-06,1.918248634086e-03,6.068815092045e-04,-2.068286049577e-04
-5.790159045552e-04,4.900786355231e-03,8.374304197455e-04,8.041497689799e-04,3.839325855534e-04,-7.344790851087e-04
6.233984991605e-04,-7.215954723491e-03,1.252453283160e-03,-1.102663803173e-04,-5.161524296721e-04,-4.568234072116e-04
1.341308609821e-03,-1.463314655594e-02,1.885582304386e-03,-4.169140397167e-04,-6.017278485596e-04,-4.442319338964e-04
9.587852058798e-04,-9.396366335201e-03,-1.089073463873e-03,7.354345301245e-04,-1.831086588441e-04,1.425039742359e-03
2.849821531427e-04,-2.325206894532e-03,-4.795327383459e-04,2.095860511135e-03,1.197539250795e-03,1.061358396162e-03
-3.933692106746e-04,4.815869793230e-03,3.255759602651e-04,-2.747362186348e-06,-2.849972835140e-03,-9.164322001614e-05
-1.976445359438e-03,2.113339914540e-02,3.961537082364e-04,1.390672899340e-03,-8.829912360987e-04,8.449578106364e-04
1.517816291431e-03,-1.540407754862e-02,-1.162498551441e-03,9.624978654159e-04,-3.419254604548e-04,-1.115174263436e-03
6.237628617329e-04,-5.261529710712e-03,5.952277269216e-04,9.237781632901e-04,-1.564296129623e-03,3.494339169375e-04
1.692277923118e-03,-1.620084310813e-02,1.295308348674e-03,1.141825861568e-03,-8.917054194943e-04,-2.227368094808e-03
6.894126405715e-05,1.439546743919e-04,-4.141900388516e-05,1.451185517850e-03,2.796752774487e-04,-1.306567709344e-03
1.467599095918e-03,-1.334238973493e-02,8.144096854421e-04,2.428159293639e-03,7.841589609168e-05,1.256471860475e-03
-3.143141845649e-04,3.853305843003e-03,7.843667265621e-04,7.401334342623e-05,-3.321376875219e-04,1.968790844692e-04
6.104383800767e-04,-6.028817181511e-03,-9.938346424034e-04,-6.827105249150e-05,1.898621538478e-03,-5.941361139060e-04
1.113619254275e-03,-1.158950461248e-02,9.819325364643e-04,2.887625980926e-04,-3.572611957987e-04,-3.331959945988e-04
9.347971704209e-04,-1.081252997206e-02,-5.758471653797e-04,1.084720760631e-03,1.951195518839e-05,4.814302476373e-04
8.461541780628e-04,-1.002497394666e-02,-1.375006885052e-03,5.151295530354e-04,1.342056458633e-04,-4.847460325427e-04
5.770242233264e-04,-5.205937194432e-03,-1.773872035861e-03,1.870559603156e-04,1.562228244499e-03,-1.444733129068e-03
1.190029999646e-03,-1.178094213181e-02,2.670820670041e-04,1.031890909660e-03,-1.126138003632e-03,1.538556243984e-03
4.195332578914e-04,-4.695002140364e-03,7.804458435308e-04,-4.057623797625e-04,5.493758466058e-06,1.646753869177e-04
9.277027597948e-04,-8.185842063384e-03,1.369027766954e-03,1.935639107307e-03,-8.235918372293e-04,1.619585273150e-03
-2.069995550328e-04,4.271508920482e-03,-1.130021720110e-03,-4.563954161480e-04,-4.092385459205e-04,5.188781796178e-04
-1.207398778021e-03,1.318090842022e-02,1.410683502944e-03,1.288784828827e-03,-8.848772501504e-05,1.435239224008e-03
-2.314490645013e-04,2.812036450902e-03,1.275150055324e-03,7.541535836574e-04,-1.122500595575e-03,2.118773325631e-03
3.532860259496e-04,-2.039947847735e-03,-1.061361587950e-03,1.275693755479e-03,4.322494183582e-04,-2.356872607045e-04
1.849120313900e-03,-1.693934326816e-02,-6.018706734380e-05,1.475759101442e-03,7.324415977131e-04,-1.162564904618e-03
1.080436759938e-03,-1.060268517091e-02,3.305820126373e-04,-7.432656525212e-04,1.391763362633e-03,6.118217545140e-04
-1.988838215582e-03,2.124198138309e-02,7.016207735419e-04,1.855642554839e-03,7.734553660197e-04,-1.677304220758e-04
-6.424834301446e-04,6.036127803347e-03,-3.206076530825e-04,1.310019846904e-03,-9.227351014662e-04,-7.600803608714e-04
-9.579866595092e-05,1.144701327707e-03,-1.191828275246e-03,2.942606385628e-04,-3.161068287777e-04,1.685639962308e-03
-9.816444584496e-04,7.902882880855e-03,-1.218956261794e-03,2.383110848189e-03,1.234976361368e-03,1.237319344401e-04
-8.065396039396e-04,6.829035329272e-03,-8.065636264748e-04,-8.715197444512e-04,8.374973661034e-04,-1.534176206311e-03
1.598249549232e-04,-1.378805372735e-03,-2.039870041487e-04,1.607478250183e-03,-4.468376276810e-04,7.941596239827e-04
5.808695711205e-04,-6.673174910526e-03,-3.527389338833e-04,-3.978565490667e-04,-8.018616381320e-04,-2.082448246768e-03
7.937586005551e-04,-7.313913453049e-03,-1.184908745336e-03,2.603514853094e-03,1.203408296813e-03,1.467673107801e-03
-6.570448346795e-04,5.588705464647e-03,6.214611270845e-04,3.721658357924e-04,-1.207911225931e-03,-3.463368023965e-04
5.760001079362e-04,-6.820549928343e-03,-1.342832196583e-03,7.118658393213e-05,1.722714901173e-03,4.164651426379e-04
-7.031900172816e-04,7.504865335374e-03,-1.059663378629e-04,1.825491938771e-03,-9.025430388423e-04,-2.064509162994e-03
-2.573088028041e-03,2.423050304749e-02,-1.190037765233e-03,1.445777630871e-03,-1.543541950942e-04,-9.927356182911e-04
-6.454811500532e-04,8.092510688438e-03,-1.125721126426e-03,1.718372788257e-04,7.242622769387e-04,-1.145631386090e-03
1.163154666030e-04,-5.004789354037e-04,1.522968827178e-04,-1.883841754822e-04,1.029288627280e-03,4.309673537192e-04
-1.009716384078e-03,9.666419130492e-03,-1.533223270660e-04,1.745171366105e-03,-2.571786876438e-04,-3.000675689023e-04
-1.550432982758e-03,1.700737098545e-02,-2.161066555164e-03,1.379369377956e-03,2.900442202715e-04,6.834895399533e-04
-8.307968581242e-04,8.531495543899e-03,1.179276102359e-03,-4.042265176892e-04,-1.649542210397e-04,-4.066624289574e-04
8.819985552164e-04,-7.475695807921e-03,-3.510049293154e-04,9.375949444820e-04,-1.568329660795e-03,1.093196337531e-03
-5.848317215046e-04,5.896992157613e-03,8.492436409259e-06,3.763748085296e-04,1.579875390522e-03,7.630266225658e-05
-2.959871633904e-04,2.393037502109e-03,-1.628123062132e-03,1.688059102860e-04,-1.818987603515e-04,-1.799345669773e-03
4.063802989558e-04,-3.266722520746e-03,-4.770687397064e-04,1.148427397584e-03,-1.093355901799e-04,1.200650791954e-03
7.851368297818e-04,-8.716268662087e-03,-6.142752928981e-04,1.667768090823e-03,6.392885452576e-04,-6.700466276355e-05
1.582200410765e-03,-1.506133103392e-02,1.753250834580e-03,2.372163019594e-03,7.159756486252e-04,2.195795744616e-03
-4.527039602824e-04,3.093626082145e-03,9.492133218990e-05,1.854840603504e-03,-1.632422608905e-03,1.788276540314e-03
1.706327925628e-04,-2.744105914124e-03,7.590541270669e-04,9.509430745589e-04,7.529742019575e-04,2.034744260573e-03
1.958912471458e-04,-9.891667018136e-04,1.168941837532e-03,1.791882671119e-03,-1.410088559943e-03,-1.300815374611e-04
7.642101052455e-04,-8.939666221344e-03,6.109834853572e-04,-6.215147425245e-05,-1.049216756388e-03,8.471249802817e-04
9.416165148275e-05,-1.610516165559e-03,4.193999485792e-04,-9.023075206637e-04,9.830153928674e-04,-1.147173589045e-03
-1.801089686656e-03,1.909432265128e-02,1.288976796456e-03,2.047461427471e-03,8.709907768148e-04,2.195331498714e-03
7.056689653813e-04,-5.940312816979e-03,1.217272353924e-03,1.588694182474e-03,5.325717085081e-05,-1.346990415614e-03
-1.247363739793e-03,1.308816335972e-02,1.343045740004e-03,-2.134606697158e-04,2.459848404405e-04,1.647125714961e-04
1.355015042866e-03,-1.326523546677e-02,-1.012591141905e-03,3.416868365464e-04,1.827589355098e-03,-9.108860447690e-05
-1.818289495346e-03,2.028466351299e-02,5.263186734387e-05,1.800015682953e-03,5.745771188762e-04,-8.709335023828e-05
6.708800005469e-04,-7.116927935112e-03,2.993997748857e-04,2.308638165888e-03,2.371346462278e-03,1.160980358495e-03
1.121256496125e-04,-4.194152345180e-04,3.266500831274e-04,1.504380551180e-03,-1.045409504231e-03,-1.747710330283e-03
3.208389202067e-04,-2.532607158709e-03,-1.535063023229e-03,4.758336103603e-04,1.251482790122e-03,-2.314018484650e-03
-1.299429676601e-03,1.286458198251e-02,-1.033650709210e-03,1.488532638469e-03,1.251888980702e-03,7.560492068602e-04
-1.745762701666e-03,1.828695357963e-02,4.302612259339e-05,9.773106767476e-04,1.299058910092e-04,-4.874195896865e-04
1.269323272639e-03,-1.216258167555e-02,2.009914672756e-03,5.506468077977e-04,6.018287395345e-04,-1.458988149434e-04
-6.275092690058e-04,7.442492512404e-03,2.750225427811e-03,1.782276272496e-03,1.504646047925e-03,5.576464048679e-04
3.377004584932e-04,-4.537720394541e-03,9.174468965376e-04,1.597063832194e-03,4.693557616947e-04,-1.113372174746e-03
-1.527840358664e-04,2.877611122901e-03,-1.240718346854e-03,1.767523166331e-03,-6.996671951472e-05,-7.349930447364e-04
8.804236594509e-04,-9.003769905607e-03,-1.061159220604e-04,5.621777730334e-05,-4.038925432942e-04,9.246664071116e-04
9.755106032560e-05,-1.544195038054e-03,-8.057792619245e-04,1.044759493096e-03,1.964472667488e-03,-9.242853105591e-04
-1.136853674066e-03,9.998284225033e-03,1.639801236131e-04,5.901621699040e-04,6.184000953798e-04,-4.261968784353e-04
